run_id,record_id,source_type,rule_hit,rule_name,rule_severity,rule_reason,anomaly_score,anomaly_threshold,anomaly_model,anomaly_version,is_anomaly,anomaly_reason,is_unknown,osr_method,osr_reason,osr_pred_label,osr_final_label,osr_max_prob,osr_prob_threshold,osr_distance,osr_distance_threshold,osr_reject_reason,final_label,stage,confidence,risk_score,raw_text
external_unknown_20260511_064646,apache_11,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.45388346910476685, ""dist_to_pred_centroid"": 5.694221496582031, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.45388346910476685,0.5398888796567917,5.694221496582031,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.45388346910476685,0.85,"172.20.0.11 - - [10/May/2026:22:00:10 +0800] ""POST /tienda1/publico/autenticar.jsp HTTP/1.1"" 200 810 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_12,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=3; cluster_size=3; minority_cluster=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4254503548145294, ""dist_to_pred_centroid"": 5.59303617477417, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4254503548145294,0.5398888796567917,5.59303617477417,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4254503548145294,0.85,"172.20.0.12 - - [10/May/2026:22:00:11 +0800] ""GET /tienda1/publico/caracteristicas.jsp?idA=2 HTTP/1.1"" 200 811 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_13,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.44303470849990845, ""dist_to_pred_centroid"": 5.581857204437256, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.44303470849990845,0.5398888796567917,5.581857204437256,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.44303470849990845,0.85,"172.20.0.13 - - [10/May/2026:22:00:12 +0800] ""POST /tienda1/publico/caracteristicas.jsp HTTP/1.1"" 200 812 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_14,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=4; cluster_size=6; minority_cluster=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.5659850835800171, ""dist_to_pred_centroid"": 5.071990013122559, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.5659850835800171,0.5398888796567917,5.071990013122559,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"172.20.0.14 - - [10/May/2026:22:00:13 +0800] ""GET /tienda1/publico/entrar.jsp?errorMsg=%2B HTTP/1.1"" 200 813 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_15,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5270307064056396, ""dist_to_pred_centroid"": 5.375702857971191, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5270307064056396,0.5398888796567917,5.375702857971191,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5270307064056396,0.85,"172.20.0.15 - - [10/May/2026:22:00:14 +0800] ""POST /tienda1/publico/entrar.jsp HTTP/1.1"" 200 814 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_16,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=4; cluster_size=6; minority_cluster=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.5995875597000122, ""dist_to_pred_centroid"": 4.785017967224121, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.5995875597000122,0.5398888796567917,4.785017967224121,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"172.20.0.16 - - [10/May/2026:22:00:15 +0800] ""GET /tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas HTTP/1.1"" 200 815 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_17,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5270307064056396, ""dist_to_pred_centroid"": 5.375702857971191, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5270307064056396,0.5398888796567917,5.375702857971191,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5270307064056396,0.85,"172.20.0.17 - - [10/May/2026:22:00:16 +0800] ""POST /tienda1/publico/entrar.jsp HTTP/1.1"" 200 816 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_18,apache_log,0,,,no apache rule matched,0.95,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=-1; cluster_size=22; noise_point=-1; heuristic=long_path=57; special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""command_exec"", ""final_label"": ""unknown"", ""max_prob"": 0.41787540912628174, ""dist_to_pred_centroid"": 3.5127789974212646, ""prob_threshold"": 0.75, ""class_distance_threshold"": 2.8727237254381177, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",command_exec,unknown,0.41787540912628174,0.75,3.5127789974212646,2.8727237254381177,low_confidence+far_from_centroid,unknown,osr,0.41787540912628174,0.95,"172.20.0.18 - - [10/May/2026:22:00:17 +0800] ""GET /IISSamples/sdk/asp/applications/Application_VBScript.asp HTTP/1.1"" 200 817 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_19,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=5; cluster_size=3; minority_cluster=1; heuristic=encoded_tokens=14; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.6454529166221619, ""dist_to_pred_centroid"": 5.077963352203369, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.6454529166221619,0.5398888796567917,5.077963352203369,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"172.20.0.19 - - [10/May/2026:22:00:18 +0800] ""GET /tienda1/publico/pagar.jsp?modo=insertar&precio=183%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&B1=Pasar+por+caja HTTP/1.1"" 200 818 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_20,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4822748005390167, ""dist_to_pred_centroid"": 5.658816814422607, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4822748005390167,0.5398888796567917,5.658816814422607,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4822748005390167,0.85,"172.20.0.20 - - [10/May/2026:22:00:19 +0800] ""POST /tienda1/publico/pagar.jsp HTTP/1.1"" 200 819 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_21,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=6; cluster_size=4; minority_cluster=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.6880805492401123, ""dist_to_pred_centroid"": 4.620891094207764, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.6880805492401123,0.5398888796567917,4.620891094207764,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"172.20.0.21 - - [10/May/2026:22:00:20 +0800] ""GET /tienda1/publico/pagar.jsp?modo=insertar&precio=183&B1=Pasar+por+caja%2F HTTP/1.1"" 200 820 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_22,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4822748005390167, ""dist_to_pred_centroid"": 5.658816814422607, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4822748005390167,0.5398888796567917,5.658816814422607,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4822748005390167,0.85,"172.20.0.22 - - [10/May/2026:22:00:21 +0800] ""POST /tienda1/publico/pagar.jsp HTTP/1.1"" 200 821 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_23,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=6; cluster_size=4; minority_cluster=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.6982262134552002, ""dist_to_pred_centroid"": 4.437051773071289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.6982262134552002,0.5398888796567917,4.437051773071289,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"172.20.0.23 - - [10/May/2026:22:00:22 +0800] ""GET /tienda1/publico/pagar.jsp?modo=insertar&precio=183&B1A=Pasar+por+caja HTTP/1.1"" 200 822 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_24,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.4822748005390167, ""dist_to_pred_centroid"": 5.658816814422607, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.4822748005390167,0.5398888796567917,5.658816814422607,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.4822748005390167,0.85,"172.20.0.24 - - [10/May/2026:22:00:23 +0800] ""POST /tienda1/publico/pagar.jsp HTTP/1.1"" 200 823 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_25,apache_log,0,,,no apache rule matched,0.95,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=-1; cluster_size=22; noise_point=-1; heuristic=special_tokens=6; method=PUT,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.5984481573104858, ""dist_to_pred_centroid"": 4.6778717041015625, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.5984481573104858,0.5398888796567917,4.6778717041015625,4.467410373687743,accepted,suspicious,anomaly,0.75,0.95,"172.20.0.25 - - [10/May/2026:22:00:24 +0800] ""PUT /tienda1/publico/registro.jsp HTTP/1.1"" 200 824 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_26,apache_log,0,,,no apache rule matched,0.95,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.3363; cluster=-1; cluster_size=22; noise_point=-1; heuristic=long_query=296; encoded_tokens=14; special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.9578903913497925, ""dist_to_pred_centroid"": 4.108573913574219, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.9578903913497925,0.5398888796567917,4.108573913574219,4.467410373687743,accepted,suspicious,anomaly,0.75,0.95,"172.20.0.26 - - [10/May/2026:22:00:25 +0800] ""GET /tienda1/publico/registro.jsp?modo=registro%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&login=armand&password=prusiato&nombre=Samia&apellidos=Catalayud+Mirabet&email=balademas.mareuil6%40enlanzarote.com.vc&dni=28178710F&direccion=C%2F+Cala%2C+9%2C+&ciudad=Mutxamel&cp=25332&provincia=Zaragoza&ntc=8608089924764976&B1=Registrar HTTP/1.1"" 200 825 ""-"" ""Mozilla/5.0"""
external_unknown_20260511_064646,apache_27,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.3363; cluster=0; cluster_size=53; cluster_normal=1; heuristic=special_tokens=6,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.6005439758300781, ""dist_to_pred_centroid"": 4.832094192504883, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.6005439758300781,0.5398888796567917,4.832094192504883,4.467410373687743,accepted,benign,normal,0.9,0.15,"172.20.0.27 - - [10/May/2026:22:00:26 +0800] ""POST /tienda1/publico/registro.jsp HTTP/1.1"" 200 826 ""-"" ""Mozilla/5.0"""
