run_id,record_id,source_type,rule_hit,rule_name,rule_severity,rule_reason,anomaly_score,anomaly_threshold,anomaly_model,anomaly_version,is_anomaly,anomaly_reason,is_unknown,osr_method,osr_reason,osr_pred_label,osr_final_label,osr_max_prob,osr_prob_threshold,osr_distance,osr_distance_threshold,osr_reject_reason,final_label,stage,confidence,risk_score,raw_text,llm_severity,llm_details,llm_cve,llm_owasp,llm_recommendation
apache_log_access.log_20260511_041056,apache_11,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5368753671646118, ""dist_to_pred_centroid"": 5.184625148773193, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5368753671646118,0.5398888796567917,5.184625148773193,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5368753671646118,0.85,"51.222.253.16 - - [22/Oct/2021:03:06:43 -0700] ""GET /Datasets%20Description/Network/dns.html HTTP/1.1"" 200 1499 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求为获取网络 DNS 描述页面的正常访问行为，没有检测到任何可疑操作或攻击模式。,,A7:2017 漏洞; A9:2017 漏洞,继续监控此 IP 地址的访问请求，确保其请求内容符合预期。如果发现其他异常请求，请对其进行进一步分析和标记。
apache_log_access.log_20260511_041056,apache_12,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=5; cluster_size=31; minority_cluster=1; heuristic=special_tokens=7,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"172.105.82.175 - - [22/Oct/2021:03:07:29 -0700] ""GET / HTTP/1.1"" 301 438 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"" ",low,该请求尝试访问了可能是路径扫描攻击的可疑路径。尽管系统未能识别为已知攻击模式，但也未能得出明确的正常行为结论，因此需要进一步调查。,,A3:2017 - 暴露（敏感）数据; A6:2017 - 平滑的功能,1. 审查服务器日志以了解是否存在频繁的路径扫描尝试。2. 禁止未知用户访问敏感路径。3. 更新安全策略以包括对可疑路径的特定检测规则。
apache_log_access.log_20260511_041056,apache_13,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=6; cluster_size=13; minority_cluster=1; heuristic=special_tokens=7,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"172.105.82.175 - - [22/Oct/2021:03:07:30 -0700] ""GET / HTTP/1.1"" 200 49096 ""http://secrepo.com"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"" ",medium,该 HTTP 请求访问了 / 路径，且未匹配到 Apache 相关规则，表明可能存在路径探测行为，需要进一步审查。,,A3:2017-Sensitive Data Exposure; A2:2017-Access or Control of Information Over HTTP,建议对 / 路径进行访问控制，确保只有授权用户才能访问。同时，监控和审计 / 路径的访问日志，及时发现异常访问行为。
apache_log_access.log_20260511_041056,apache_14,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"20.109.115.205 - - [22/Oct/2021:03:13:32 -0700] ""GET / HTTP/1.1"" 200 13141 ""-"" ""awesome_bot"" ",low,请求显示为对服务的正常访问，但由于没有匹配到特定的Apache规则，系统将其归类为未知行为。这可能是由于系统尚未完全识别新的攻击模式或是误报。,,A3:2017:SaaS攻击; A4:2017:侧载; A5:2017:XSS; A6:2017:CSRF,
apache_log_access.log_20260511_041056,apache_15,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=7; cluster_size=6; minority_cluster=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4391734302043915, ""dist_to_pred_centroid"": 5.710719585418701, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4391734302043915,0.5398888796567917,5.710719585418701,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4391734302043915,0.85,"51.222.253.13 - - [22/Oct/2021:03:16:55 -0700] ""GET /self.logs/ HTTP/1.1"" 200 32315 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,检测到的请求路径 /self.logs/ 为一个可疑的系统日志路径，可能被恶意程序用于获取敏感系统信息或日志数据。,,A7:2017:未经验证的API,建议审查 web 服务器配置，确保没有未经授权的用户或程序可以访问系统日志等敏感文件。同时，可以考虑限制对该路径的访问，或对该路径进行适当的权限验证。
apache_log_access.log_20260511_041056,apache_16,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"51.222.253.1 - - [22/Oct/2021:03:26:48 -0700] ""GET / HTTP/1.1"" 200 13142 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求是使用AhrefsBot爬虫工具访问网站的正常行为，请求路径和参数没有任何可疑的特征。AhrefsBot是一个合法的SEO分析工具，其行为不构成安全威胁。,,A7:2017 挂起脚本执行; A9:2017 服务带来漏洞; A10:2017 拒绝服务漏洞,无需采取任何措施。如果您对此类访问感到不安，请在web服务器配置中添加规则以记录或拦截这类请求，以便在未来需要时进行分析。
apache_log_access.log_20260511_041056,apache_18,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=8; cluster_size=26; minority_cluster=1; heuristic=special_tokens=9,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.5806455016136169, ""dist_to_pred_centroid"": 4.9042463302612305, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.5806455016136169,0.5398888796567917,4.9042463302612305,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"51.222.253.3 - - [22/Oct/2021:03:35:58 -0700] ""GET /Datasets%20Description/HTML_Bro_log_2/?C=M;O=D HTTP/1.1"" 200 788 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求地址和响应数据表明这是一个正常的HTTP请求，目的是获取HTML文档。请求使用了URL编码的参数，但这种情况通常不构成安全威胁。,,A3:2017:过多的功能; A6:2017:Web应用程序注入,继续监控此类型的请求，确保没有其他恶意活动。保持Web应用程序防火墙和安全扫描，以防止潜在的注入攻击。
apache_log_access.log_20260511_041056,apache_19,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=5; cluster_size=31; minority_cluster=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"162.241.24.203 - - [22/Oct/2021:03:38:46 -0700] ""GET / HTTP/1.1"" 301 419 ""-"" ""-"" ",medium,尽管请求没有匹配到特定的 Apache 规则，但系统对此请求的分析表明存在未知行为，可能是为了探测系统路径以寻找漏洞或入侵点。,,A3:2017-Sensitive Data Exposure; A6:2017-Security Misconfiguration,建议对系统进行全面审查，确保所有配置正确无误，限制对敏感路径的访问权限，并考虑加强监控以检测类似异常行为。同时，定期更新系统以修复已知漏洞。
apache_log_access.log_20260511_041056,apache_20,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=6; cluster_size=13; minority_cluster=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"162.241.24.203 - - [22/Oct/2021:03:38:47 -0700] ""GET / HTTP/1.1"" 200 49089 ""-"" ""-"" ",low,该请求尝试访问 / 路径，可能是用户或恶意程序探测服务器的存在，以便进行后续的尝试。,,A6:2021-信息安全风险; A7:2021-2018 年欺骗和社会工程攻击; A10:2021-2019 年 Web 应用程序和框架漏洞,建议审查服务器日志以识别尝试访问 / 路径的来源。同时，考虑限制对此路径的访问权限，以防止潜在的信息泄露或其他安全风险。
apache_log_access.log_20260511_041056,apache_22,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4603435695171356, ""dist_to_pred_centroid"": 5.276742458343506, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4603435695171356,0.5398888796567917,5.276742458343506,5.560724353790283,low_confidence,unknown,osr,0.4603435695171356,0.85,"51.222.253.1 - - [22/Oct/2021:03:47:09 -0700] ""GET /self.logs/access.log.2019-04-26.gz HTTP/1.1"" 200 23077 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求为访问日志文件，尝试检查是否存在特定日期的日志文件，可能是由爬虫或恶意行为者进行路径探测，但当前系统没有匹配任何已知的Apache规则，导致未能被标记为恶意。,,A7:2017:入侵防御; A8:2017:数据丢失; A9:2017:漏洞; A10:2017:基础架构失效,1. 确保日志文件权限设置合理，避免未经授权的访问。2. 更新和配置Apache Web服务器，确保有适当的防火墙规则和入侵检测系统。3. 定期监控日志文件访问情况，发现异常时进行调查。
apache_log_access.log_20260511_041056,apache_23,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.48246458172798157, ""dist_to_pred_centroid"": 5.200835227966309, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.48246458172798157,0.5398888796567917,5.200835227966309,5.560724353790283,low_confidence,unknown,osr,0.48246458172798157,0.85,"51.222.253.16 - - [22/Oct/2021:03:51:06 -0700] ""GET /self.logs/access.log.2019-11-22.gz HTTP/1.1"" 200 24264 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求地址为 /self.logs/access.log.2019-11-22.gz，可能是由爬虫或蜘蛛检索日志文件，但未被特定规则匹配，导致未知标签。,,A7:2017：2017年OWASP Top 10 - 暴露的敏感配置文件,建议审查服务器日志文件的访问权限，确保只有授权用户才能访问。同时，考虑更新或添加相应的Web应用防火墙规则以捕获此类请求。
apache_log_access.log_20260511_041056,apache_24,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"66.249.66.158 - - [22/Oct/2021:03:52:26 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ",low,请求获取 robots.txt 文件，这是正常的行为，没有明显的恶意意图。,,A3:2017:注入; A4:2017:暴力攻击; A6:2017:拒绝服务; A10:2017:安全配置,继续监控这类请求，确保没有其他潜在的安全风险。同时，可以考虑优化服务器日志记录，以便更好地捕获和分析潜在的攻击行为。
apache_log_access.log_20260511_041056,apache_25,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.40081655979156494, ""dist_to_pred_centroid"": 5.296713352203369, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.40081655979156494,0.5398888796567917,5.296713352203369,5.560724353790283,low_confidence,unknown,osr,0.40081655979156494,0.85,"51.222.253.2 - - [22/Oct/2021:03:54:54 -0700] ""GET /self.logs/error.log.2017-10-18.gz HTTP/1.1"" 200 2797 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,请求地址包含自日志文件的访问路径，这可能是恶意行为者试图探测系统是否存在日志文件或其他敏感信息的尝试。,,A7:2017:入侵（应用程序入侵）,建议审查日志文件的访问策略，确保只有授权的用户才能访问。同时，监控和记录这类异常请求，以便及时发现潜在的入侵行为。
apache_log_access.log_20260511_041056,apache_26,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.40311166644096375, ""dist_to_pred_centroid"": 5.276562213897705, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.40311166644096375,0.5398888796567917,5.276562213897705,5.560724353790283,low_confidence,unknown,osr,0.40311166644096375,0.85,"51.222.253.8 - - [22/Oct/2021:03:58:45 -0700] ""GET /self.logs/error.log.2020-05-18.gz HTTP/1.1"" 200 918 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求地址包含可能是路径探测的特征 (/self.logs/error.log.2020-05-18.gz)，但无法判断是否为恶意活动。,,A3:2017:SaaS:弱化的API,
apache_log_access.log_20260511_041056,apache_27,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4461965262889862, ""dist_to_pred_centroid"": 5.326292514801025, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4461965262889862,0.5398888796567917,5.326292514801025,5.560724353790283,low_confidence,unknown,osr,0.4461965262889862,0.85,"51.222.253.10 - - [22/Oct/2021:04:02:18 -0700] ""GET /self.logs/access.log.2020-01-14.gz HTTP/1.1"" 200 17693 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求地址 /self.logs/access.log.2020-01-14.gz 为系统日志文件，可能被恶意程序用于探测系统存在的漏洞或信息泄露。,,A3:2017 - 暴露（敏感）信息; A6:2017 - 导航安全,建议对该日志文件进行访问控制，确保只有授权用户才能访问。同时，定期监控该日志文件的访问情况，以便及时发现异常行为。
apache_log_access.log_20260511_041056,apache_28,apache_log,0,,,no apache rule matched,0.25,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=long_path=41; special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5349532961845398, ""dist_to_pred_centroid"": 5.167793273925781, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5349532961845398,0.5398888796567917,5.167793273925781,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5349532961845398,0.85,"51.222.253.1 - - [22/Oct/2021:04:05:55 -0700] ""GET /Datasets%20Description/Network/tunnel.html HTTP/1.1"" 200 1426 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,请求的来源IP 51.222.253.1 来自未知标签，表示该请求可能未被完全分类或检测到。尽管请求得分为 0.85，但由于最终标签为 'unknown'，且存在较高的不确定性，需要进一步分析。,,OWASP-A3:2017,
apache_log_access.log_20260511_041056,apache_29,apache_log,1,suspicious_path_probe,high,path matched keyword: /.env,0.8,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; heuristic_support=1; heuristic=status=404; keyword=/.env; special_tokens=7,0,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""suspicious_path_probe"", ""max_prob"": 0.95, ""dist_to_pred_centroid"": null, ""prob_threshold"": null, ""class_distance_threshold"": null, ""is_unknown"": 0, ""reject_reason"": ""rule_already_matched"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,suspicious_path_probe,0.95,,,,rule_already_matched,suspicious_path_probe,rule,0.95,0.9,"137.184.154.55 - - [22/Oct/2021:04:07:56 -0700] ""GET /.env HTTP/1.1"" 404 519 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"" ",medium,检测到尝试访问/.env文件，这通常是为了获取配置信息或者其他敏感数据，可能是后门行为的一部分。,,A3:2017-Sensitive Data Exposure; A6:2017-Security Misconfiguration,强烈建议审查/.env文件的访问权限，确保只有授权用户才能访问。考虑将敏感配置信息（如数据库密码、API密钥等）从/.env文件中移除，而是通过安全的配置管理系统来管理。同时，确保应用程序和服务器的其他配置也得到妥善管理，以防止信息泄露。
apache_log_access.log_20260511_041056,apache_30,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.49657079577445984, ""dist_to_pred_centroid"": 5.285250663757324, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.49657079577445984,0.5398888796567917,5.285250663757324,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.49657079577445984,0.85,"51.222.253.13 - - [22/Oct/2021:04:09:40 -0700] ""GET /self.logs/error.log.2020-06-20 HTTP/1.1"" 200 307 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求来源 IP 为 51.222.253.13，请求路径为 /self.logs/error.log.2020-06-20，返回状态码为 200，用户代理为 AhrefsBot/7.0。这是一个合法的网络爬虫访问，未发现任何恶意行为。,,OWASP A1:2017(尝试访问敏感数据),
apache_log_access.log_20260511_041056,apache_31,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"49.7.20.128 - - [22/Oct/2021:04:11:34 -0700] ""GET / HTTP/1.1"" 200 13149 ""-"" ""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"" ",low,根据请求内容，该请求为来自中国地区的爬虫（Sogou web spider）访问了网站根路径，且返回状态码为 200，表明服务正常响应。无明显的攻击行为迹象。,,A7:2017: 漏洞预防; A9:2017: 安全配置,确保服务器配置支持安全访问，如防火墙设置、日志记录等。可以考虑限制对敏感路径的访问权限，以防止未授权访问。同时，定期审查日志以检测异常访问模式。
apache_log_access.log_20260511_041056,apache_32,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4461417496204376, ""dist_to_pred_centroid"": 5.4029340744018555, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4461417496204376,0.5398888796567917,5.4029340744018555,5.560724353790283,low_confidence,unknown,osr,0.4461417496204376,0.85,"51.222.253.1 - - [22/Oct/2021:04:13:22 -0700] ""GET /self.logs/access.log.2021-03-10.gz HTTP/1.1"" 200 29938 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",high,虽然请求看起来是合法的，但由于系统未能识别此请求为非威胁行为，导致系统对此请求的评分较高，可能是由于某些环境因素或配置问题导致的不确定性。,,使用安全浏览器头; 防止路径穿越; 记录所有请求,检查服务器是否对所有请求进行了适当的记录，并确保没有未定义的路径或参数。考虑增加对潜在路径穿越攻击的防御措施。同时，确保服务器配置和安全规则没有问题，以避免误报。
