run_id,record_id,source_type,rule_hit,rule_name,rule_severity,rule_reason,anomaly_score,anomaly_threshold,anomaly_model,anomaly_version,is_anomaly,anomaly_reason,is_unknown,osr_method,osr_reason,osr_pred_label,osr_final_label,osr_max_prob,osr_prob_threshold,osr_distance,osr_distance_threshold,osr_reject_reason,final_label,stage,confidence,risk_score,raw_text,llm_severity,llm_details,llm_cve,llm_owasp,llm_recommendation
custom_20260511_070343,apache_11,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5368753671646118, ""dist_to_pred_centroid"": 5.184625148773193, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5368753671646118,0.5398888796567917,5.184625148773193,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5368753671646118,0.85,"51.222.253.16 - - [22/Oct/2021:03:06:43 -0700] ""GET /Datasets%20Description/Network/dns.html HTTP/1.1"" 200 1499 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该 HTTP 请求是对网站的合法访问请求，使用了 Mozila Firefox 浏览器，来源 IP 地址为 51.222.253.16。请求内容包含 /Datasets Description/Network/dns.html 路径，表明是对网站内容的正常访问，没有可疑的参数或行为。,,A3:2017-Sensitive Data Exposure; A5:2017-Security Misconfiguration,继续允许该请求的访问。确保网站的安全配置和数据加密。建议更新防火墙和 Web 应用程序防火墙规则以提高安全性。
custom_20260511_070343,apache_12,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=5; cluster_size=31; minority_cluster=1; heuristic=special_tokens=7,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"172.105.82.175 - - [22/Oct/2021:03:07:29 -0700] ""GET / HTTP/1.1"" 301 438 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"" ",low,该请求可能是针对服务器路径的探测行为，尝试访问/路径，可能是为了了解服务器的配置和漏洞信息。,,A3:2017:Sensitive Data Exposure; A4:2017-Command Injection,1. 配置Web应用程序防火墙或WAF规则，对可疑的请求路径进行拦截和阻止。2. 加强服务器安全配置，尤其是防止敏感信息泄露和命令注入。3. 定期审计服务器日志，查找异常的访问路径，及时响应并修复潜在的安全问题。
custom_20260511_070343,apache_13,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=6; cluster_size=13; minority_cluster=1; heuristic=special_tokens=7,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"172.105.82.175 - - [22/Oct/2021:03:07:30 -0700] ""GET / HTTP/1.1"" 200 49096 ""http://secrepo.com"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"" ",medium,HTTP 请求地址为 /，可能是对服务器进行路径探测，以了解系统版本或漏洞信息，这可能是为了后续进行更具侵害性的攻击。,,A3:2017 - 漏洞暴露; A6:2017 - 恶意脚本注入,建议对服务器进行安全审计，确保所有不必要的服务都已关闭，同时对系统进行漏洞扫描，以发现潜在的漏洞。此外，确保所有第三方库和组件都是最新版本，以减少被利用的风险。同时，要对用户输入进行严格的验证和过滤，以防止注入攻击。
custom_20260511_070343,apache_14,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"20.109.115.205 - - [22/Oct/2021:03:13:32 -0700] ""GET / HTTP/1.1"" 200 13141 ""-"" ""awesome_bot"" ",low,该请求是通过标准的 HTTP GET 方法访问服务器的主页，且无异常行为触发。请求的用户代理为 'awesome_bot'，但无法确定是否是恶意的爬虫或工具。,,A3:2017 - Sensitive Data Exposure; A6:2017 - Security Misconfiguration,建议对服务器进行适当的安全配置，确保只有授权的用户才能访问敏感资源。同时，监控和审计服务器访问日志，以便及时发现并响应潜在的安全事件。
custom_20260511_070343,apache_15,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=7; cluster_size=6; minority_cluster=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4391734302043915, ""dist_to_pred_centroid"": 5.710719585418701, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4391734302043915,0.5398888796567917,5.710719585418701,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4391734302043915,0.85,"51.222.253.13 - - [22/Oct/2021:03:16:55 -0700] ""GET /self.logs/ HTTP/1.1"" 200 32315 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,请求地址包含了/user/session/session_1.html，这可能是一种路径扫描攻击，尝试访问系统内部或未公开的资源。,,A7:2017 - 漏洞利用; A6:2017 - 荷兰; A4:2017 - 跨站脚本（XSS）; A2:2017 - 跨站请求伪造（CSRF）; A1:2017 - 数据泄露,应对此类可疑请求采取措施限制流量，如限制IP访问、检查用户代理以及对可疑用户行为进行监控。同时，对系统进行漏洞扫描以发现并修复潜在的安全漏洞。
custom_20260511_070343,apache_16,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"51.222.253.1 - - [22/Oct/2021:03:26:48 -0700] ""GET / HTTP/1.1"" 200 13142 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求为AhrefsBot访问网站，可能是进行网站抓取或爬虫行为，未显示出明显的恶意攻击迹象。,,A3:2017 - 暴露（敏感）数据; A6:2017 - 应用级攻击,可以考虑增加对AhrefsBot的访问控制，以防止不必要的网站抓取。同时，监控和记录所有来自IP 51.222.253.1 的请求，以便发现异常行为。
custom_20260511_070343,apache_18,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=8; cluster_size=26; minority_cluster=1; heuristic=special_tokens=9,0,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""benign"", ""max_prob"": 0.5806455016136169, ""dist_to_pred_centroid"": 4.9042463302612305, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 0, ""reject_reason"": ""accepted"", ""engine_ready"": true, ""engine_error"": """"}",benign,benign,0.5806455016136169,0.5398888796567917,4.9042463302612305,4.467410373687743,accepted,suspicious,anomaly,0.75,0.78,"51.222.253.3 - - [22/Oct/2021:03:35:58 -0700] ""GET /Datasets%20Description/HTML_Bro_log_2/?C=M;O=D HTTP/1.1"" 200 788 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求地址包含 '/Datasets Description/HTML_Bro_log_2/?'，尽管请求返回了200 OK状态码，但由于没有匹配到特定的Apache规则，系统将此请求标记为异常。可能的原因是爬虫或自动化脚本的访问，而这些行为可能会被视为低风险。,,A3:2017 - Sensitive Data Exposure; A6:2017 - Security Misconfiguration,建议更新Web服务器配置以更严格地控制访问权限，特别是对于可能被视为敏感数据或配置文件的URL。同时，可以考虑为爬虫类用户设置适当的反馈或限速，以减少不必要的访问。
custom_20260511_070343,apache_19,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=5; cluster_size=31; minority_cluster=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"162.241.24.203 - - [22/Oct/2021:03:38:46 -0700] ""GET / HTTP/1.1"" 301 419 ""-"" ""-"" ",low,检测到的请求路径异常，可能是针对服务器的路径探测行为，但由于缺乏特定规则匹配，导致无法确定是否为恶意行为。,,A3:2017:Sensitive Data Exposure; A6:2017:Suraflexibility,
custom_20260511_070343,apache_20,apache_log,0,,,no apache rule matched,0.78,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=6; cluster_size=13; minority_cluster=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"162.241.24.203 - - [22/Oct/2021:03:38:47 -0700] ""GET / HTTP/1.1"" 200 49089 ""-"" ""-"" ",low,该 HTTP 请求尝试访问服务器的根路径 /，可能是为了检测服务器是否存在并且可用。这种行为在一定程度上属于网络探测，但并非明显的攻击行为。,,A3:2017 - 暴露（敏感）数据; A6:2017 - 跨站脚本 (XSS),建议对根路径进行访问控制，限制对根路径的访问权限。同时，确保服务器能够检测并报告这种尝试访问行为，以便及时发现潜在的安全问题。
custom_20260511_070343,apache_22,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4603435695171356, ""dist_to_pred_centroid"": 5.276742458343506, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4603435695171356,0.5398888796567917,5.276742458343506,5.560724353790283,low_confidence,unknown,osr,0.4603435695171356,0.85,"51.222.253.1 - - [22/Oct/2021:03:47:09 -0700] ""GET /self.logs/access.log.2019-04-26.gz HTTP/1.1"" 200 23077 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,请求路径 /self.logs/access.log.2019-04-26.gz 可能是针对日志文件的访问，这种类型的请求在某些情况下可能被利用来获取敏感信息或执行其他恶意活动。,,A6:2021-Security-Measures,建议加强日志文件的访问控制，限制对敏感日志文件的访问权限。同时，监控和记录对日志文件的访问行为，以便及时发现异常。
custom_20260511_070343,apache_23,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.48246458172798157, ""dist_to_pred_centroid"": 5.200835227966309, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.48246458172798157,0.5398888796567917,5.200835227966309,5.560724353790283,low_confidence,unknown,osr,0.48246458172798157,0.85,"51.222.253.16 - - [22/Oct/2021:03:51:06 -0700] ""GET /self.logs/access.log.2019-11-22.gz HTTP/1.1"" 200 24264 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求来源 IP 为 51.222.253.16，使用 Mozilla/5.0 的代理浏览器发起了对 /self.logs/access.log.2019-11-22.gz 的请求。该请求返回了 200 状态码，表明请求成功。然而，该请求路径可能是一次合法的日志文件访问或者是一次路径探测行为。,,请确保服务器配置允许合法的日志文件访问。; 限制对敏感日志文件的访问，防止敏感信息泄露。; 监控异常请求路径，及时发现并阻止潜在的攻击行为。,检查服务器配置，确保日志文件可以被合法访问。同时，限制对敏感日志文件的访问权限，防止未授权访问。建议监控请求路径，对于异常的路径访问进行阻止。
custom_20260511_070343,apache_24,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5377134680747986, ""dist_to_pred_centroid"": 5.053356170654297, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5377134680747986,0.5398888796567917,5.053356170654297,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5377134680747986,0.85,"66.249.66.158 - - [22/Oct/2021:03:52:26 -0700] ""GET /robots.txt HTTP/1.1"" 200 377 ""-"" ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"" ",low,这是一个对 robots.txt 文件的合法访问请求，请求成功并返回了 200 状态码。robots.txt 文件通常包含网站爬虫的指导规则，这种请求并不意味着存在恶意行为。,,A3:2017-Sensitive Data Exposure; A6:2017-Security Misconfiguration,继续监控 robots.txt 文件的访问情况，确保没有异常的爬虫行为。同时，根据需要调整服务器配置以防止未授权的访问。
custom_20260511_070343,apache_25,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.40081655979156494, ""dist_to_pred_centroid"": 5.296713352203369, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.40081655979156494,0.5398888796567917,5.296713352203369,5.560724353790283,low_confidence,unknown,osr,0.40081655979156494,0.85,"51.222.253.2 - - [22/Oct/2021:03:54:54 -0700] ""GET /self.logs/error.log.2017-10-18.gz HTTP/1.1"" 200 2797 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,请求地址 /self.logs/error.log.2017-10-18.gz 与服务器配置文件或日志文件名称存在匹配，可能是尝试访问敏感日志文件的行为。,,A6:2021-OWASP Top 10 - 暴露敏感数据 (EXPOSED SENSITIVE DATA); A8:2021-OWASP Top 10 - 暴露敏感数据 (INSUFFICIENT LOGGING),"1. 检查服务器日志文件配置，确保没有不必要的敏感数据泄露。
2. 对于 /self.logs/error.log.2017-10-18.gz 这类路径，采取限制访问措施，如防火墙规则或访问控制列表。
3. 定期监控服务器日志文件的访问行为，及时发现并响应异常访问。"
custom_20260511_070343,apache_26,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.40311166644096375, ""dist_to_pred_centroid"": 5.276562213897705, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.40311166644096375,0.5398888796567917,5.276562213897705,5.560724353790283,low_confidence,unknown,osr,0.40311166644096375,0.85,"51.222.253.8 - - [22/Oct/2021:03:58:45 -0700] ""GET /self.logs/error.log.2020-05-18.gz HTTP/1.1"" 200 918 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,该请求为 Apache 容器上的一个正常访问请求，请求路径为 /self.logs/error.log.2020-05-18.gz，返回状态码为 200，用户代理为 AhrefsBot，通常是爬虫访问网站进行数据收集。没有发现明显的恶意行为。,,A9:2009-信息泄露; A6:2009-跨站脚本(XSS),可以考虑为 Apache 容器配置适当的安全策略，如限制访问某些敏感文件或路径，同时监控和审计这些访问行为。
custom_20260511_070343,apache_27,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4461965262889862, ""dist_to_pred_centroid"": 5.326292514801025, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4461965262889862,0.5398888796567917,5.326292514801025,5.560724353790283,low_confidence,unknown,osr,0.4461965262889862,0.85,"51.222.253.10 - - [22/Oct/2021:04:02:18 -0700] ""GET /self.logs/access.log.2020-01-14.gz HTTP/1.1"" 200 17693 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,HTTP 请求地址 /self.logs/access.log.2020-01-14.gz 似乎是尝试访问系统日志文件，这可能是一种基本的信息收集行为，但未必是恶意攻击。,,A3:2017:持续漏洞; A4:2017:侧信道和底层因素,建议对访问日志文件的路径进行限制，确保只有授权的用户和系统才能访问。同时，监控和审计这些访问日志，以便及时发现任何可疑活动。
custom_20260511_070343,apache_28,apache_log,0,,,no apache rule matched,0.25,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=0; cluster_size=90; cluster_normal=1; heuristic=long_path=41; special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""benign"", ""final_label"": ""unknown"", ""max_prob"": 0.5349532961845398, ""dist_to_pred_centroid"": 5.167793273925781, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 4.467410373687743, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",benign,unknown,0.5349532961845398,0.5398888796567917,5.167793273925781,4.467410373687743,low_confidence+far_from_centroid,unknown,osr,0.5349532961845398,0.85,"51.222.253.1 - - [22/Oct/2021:04:05:55 -0700] ""GET /Datasets%20Description/Network/tunnel.html HTTP/1.1"" 200 1426 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",low,根据检测结果，HTTP 请求的开放集标签为 unknown，这意味着模型对该请求的分类存在较低的置信度，并且在类别中心周围较远。尽管风险分数为 0.85，但由于缺乏特定的规则匹配和置信度较低，最终判断为未知风险。,,请确保服务器上的 Apache Web 服务器配置正确，避免未知攻击。; 定期更新 Apache 和其他服务器软件，以修补已知漏洞。; 实施严格的访问控制和安全策略，限制对敏感数据的访问。; 监控和审计服务器日志，及时发现异常访问行为。,
custom_20260511_070343,apache_29,apache_log,1,suspicious_path_probe,high,path matched keyword: /.env,0.8,0.68,webhawk_pca_dbscan,midterm-0.3,1,backend=webhawk_core; eps=0.1500; cluster=9; cluster_size=102; heuristic_support=1; heuristic=status=404; keyword=/.env; special_tokens=7,0,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""suspicious_path_probe"", ""max_prob"": 0.95, ""dist_to_pred_centroid"": null, ""prob_threshold"": null, ""class_distance_threshold"": null, ""is_unknown"": 0, ""reject_reason"": ""rule_already_matched"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,suspicious_path_probe,0.95,,,,rule_already_matched,suspicious_path_probe,rule,0.95,0.9,"137.184.154.55 - - [22/Oct/2021:04:07:56 -0700] ""GET /.env HTTP/1.1"" 404 519 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"" ",medium,访问了/.env文件，这通常是一种尝试获取敏感配置信息的行为，可能是用于后续的攻击，例如通过文件泄露获取系统信息。,,A3:2017-Sensitive Data Exposure; A6:2017-Security Misconfiguration,1. 确保/.env文件等敏感配置文件不被公开访问，设置适当的权限限制。2. 定期审查和更新系统配置文件的安全性，避免敏感信息泄露。
custom_20260511_070343,apache_31,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=1; cluster_size=128; cluster_normal=1; heuristic=special_tokens=6,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4853888154029846, ""dist_to_pred_centroid"": 6.245889663696289, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence+far_from_centroid"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4853888154029846,0.5398888796567917,6.245889663696289,5.560724353790283,low_confidence+far_from_centroid,unknown,osr,0.4853888154029846,0.85,"49.7.20.128 - - [22/Oct/2021:04:11:34 -0700] ""GET / HTTP/1.1"" 200 13149 ""-"" ""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"" ",low,该请求为尝试获取服务器信息的请求，但由于系统未匹配相应的 Apache 规则，导致未能识别为具体的恶意行为。Sogou 网页抓取器（Sogou web spider）是一个合法的爬虫，它从互联网上抓取信息以更新搜索引擎数据库。在此情况下，该请求是合法且安全的。,,A7:2017 - 暴露的敏感配置文件; A8:2017 - 没有安全的配置管理,建议加强服务器日志记录和监控，确保任何不可疑请求都能被检测到。同时，审查并更新服务器的安全配置，以防止未知的攻击。
custom_20260511_070343,apache_32,apache_log,0,,,no apache rule matched,0.15,0.68,webhawk_pca_dbscan,midterm-0.3,0,backend=webhawk_core; eps=0.1500; cluster=2; cluster_size=151; cluster_normal=1; heuristic=special_tokens=8,1,textcnn_osr_hardneg75,"{""pred_label"": ""suspicious_path_probe"", ""final_label"": ""unknown"", ""max_prob"": 0.4461417496204376, ""dist_to_pred_centroid"": 5.4029340744018555, ""prob_threshold"": 0.5398888796567917, ""class_distance_threshold"": 5.560724353790283, ""is_unknown"": 1, ""reject_reason"": ""low_confidence"", ""engine_ready"": true, ""engine_error"": """"}",suspicious_path_probe,unknown,0.4461417496204376,0.5398888796567917,5.4029340744018555,5.560724353790283,low_confidence,unknown,osr,0.4461417496204376,0.85,"51.222.253.1 - - [22/Oct/2021:04:13:22 -0700] ""GET /self.logs/access.log.2021-03-10.gz HTTP/1.1"" 200 29938 ""-"" ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"" ",medium,请求地址中包含了 /self.logs/access.log.2021-03-10.gz，这可能是一个尝试访问日志文件的攻击行为。攻击者可能试图获取系统敏感信息或进行其他恶意活动。,,A7:2017 漏洞 - 常见漏洞与攻击; A8:2017 漏洞 - 漏洞与攻击; A9:2017 漏洞 - 漏洞与攻击; A10:2017 漏洞 - 漏洞与攻击,1. 对系统日志文件的访问进行限制，只允许特定用户或IP地址访问。2. 定期监控日志文件的访问记录，及时发现异常访问行为。3. 更新系统补丁，修复可能存在的漏洞。4. 加强访问控制策略，例如使用防火墙规则限制不必要的端口和服务。5. 定期对系统进行安全审计和漏洞扫描，确保系统安全。
