row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason,unknown_pool_type,auto_pool_reason,manual_pool,manual_true_label,notes,path
57,"GET /  HTTP/1.1 STATUS=404 BYTES=250 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.4094662368297577,0.6156849563121796,5.331332683563232,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
61,"GET /self.logs/access.log.2017-01-18.gz HTTP/1.1 STATUS=200 BYTES=15324 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5981535911560059,0.6156849563121796,4.486260890960693,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
69,"GET /self.logs/error.log.2019-05-14.gz HTTP/1.1 STATUS=200 BYTES=5399 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5990049839019775,0.6156849563121796,4.26298189163208,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
71,"GET /self.logs/error.log.2021-06-17.gz HTTP/1.1 STATUS=200 BYTES=3777 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6031454205513,0.6156849563121796,4.292032718658447,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
72,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
74,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,bot_like,,,,
75,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,bot_like,,,,
77,"GET /self.logs/error.log.2020-11-26.gz HTTP/1.1 STATUS=200 BYTES=738 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5863030552864075,0.6156849563121796,4.614978790283203,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
79,"GET /self.logs/access.log.2018-03-08.gz HTTP/1.1 STATUS=200 BYTES=40489 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6089955568313599,0.6156849563121796,4.3436279296875,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
82,"GET /self.logs/error.log.2017-07-10.gz HTTP/1.1 STATUS=200 BYTES=690 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6105915307998657,0.6156849563121796,4.319528579711914,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
83,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5610436797142029,0.6156849563121796,4.541712760925293,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
84,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5272201895713806,0.6156849563121796,4.872287273406982,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
85,"GET / HTTP/1.1 STATUS=301 BYTES=475 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5142272114753723,0.6156849563121796,4.693424701690674,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
86,"GET / HTTP/1.1 STATUS=200 BYTES=13184 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.6048792600631714,0.6156849563121796,4.493459224700928,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
87,"GET /self.logs/error.log.2019-12-18.gz HTTP/1.1 STATUS=200 BYTES=924 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5985216498374939,0.6156849563121796,4.39804220199585,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
88,"GET / HTTP/1.1 STATUS=200 BYTES=13147 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5760188698768616,0.6156849563121796,3.961270809173584,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
91,"GET /self.logs/access.log.2017-10-01.gz HTTP/1.1 STATUS=200 BYTES=24944 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.573316216468811,0.6156849563121796,4.533150672912598,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
92,"GET /self.logs/error.log.2020-02-13.gz HTTP/1.1 STATUS=200 BYTES=835 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6031134128570557,0.6156849563121796,4.396725177764893,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
93,"GET /self.logs/error.log.2018-03-17.gz HTTP/1.1 STATUS=200 BYTES=4729 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5989446640014648,0.6156849563121796,4.398417949676514,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
98,"GET /self.logs/access.log.2018-02-08.gz HTTP/1.1 STATUS=200 BYTES=21825 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6094760894775391,0.6156849563121796,4.351244926452637,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
106,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
109,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5528146028518677,0.6156849563121796,4.467917442321777,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
110,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5172491669654846,0.6156849563121796,4.747979164123535,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
111,"GET /self.logs/access.log.2017-03-14.gz HTTP/1.1 STATUS=301 BYTES=543 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.4919740855693817,0.6156849563121796,4.841362953186035,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
112,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5172491669654846,0.6156849563121796,4.747979164123535,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
113,"GET /self.logs/access.log.2021-09-30.gz HTTP/1.1 STATUS=200 BYTES=71421 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5350556373596191,0.6156849563121796,4.662359237670898,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
119,"GET / HTTP/1.1 STATUS=200 BYTES=13186 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.602058470249176,0.6156849563121796,4.344025135040283,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
120,"GET /self.logs/access.log.2017-09-15.gz HTTP/1.1 STATUS=200 BYTES=18802 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.59096759557724,0.6156849563121796,4.34130334854126,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
122,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
124,"GET /favicon.ico HTTP/1.1 STATUS=200 BYTES=347 REF=""http://secrepo.com/favicon.ico"" UA=""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36""",benign,0.5847510695457458,0.6156849563121796,5.402332782745361,5.838057994842529,1,unknown,low_confidence,ood_benign,common_benign_page,,,,
126,"GET /favicon.ico HTTP/1.1 STATUS=200 BYTES=347 REF=""http://secrepo.com/favicon.ico"" UA=""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36""",benign,0.5847510099411011,0.6156849563121796,5.40233325958252,5.838057994842529,1,unknown,low_confidence,ood_benign,common_benign_page,,,,
131,"GET /ads.txt HTTP/1.1 STATUS=404 BYTES=328 UA=""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.4761440753936767,0.6156849563121796,3.847050428390503,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,bot_like,,,,
135,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5610436797142029,0.6156849563121796,4.541712760925293,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
136,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5272201895713806,0.6156849563121796,4.872287273406982,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
137,"GET /sitemap.xml HTTP/1.1 STATUS=301 BYTES=496 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5551826357841492,0.6156849563121796,4.558173179626465,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
138,"GET /sitemap.xml HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.4108152091503143,0.6156849563121796,4.153314590454102,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,bot_like,,,,
139,"GET /sitemap.xml HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.4108152091503143,0.6156849563121796,4.153314590454102,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,bot_like,,,,
140,"GET / HTTP/1.1 STATUS=200 BYTES=13186 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.607498049736023,0.6156849563121796,4.455685615539551,5.838057994842529,1,unknown,low_confidence,ood_benign,bot_like,,,,
141,"GET /Datasets Description/HTML_Bro_log_1 HTTP/1.1 STATUS=301 BYTES=619 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5748025178909302,0.6156849563121796,4.4414896965026855,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
142,"GET /Datasets Description/HTML_Bro_log_1/ HTTP/1.1 STATUS=200 BYTES=811 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.6033394932746887,0.6156849563121796,4.541800498962402,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
143,"GET /Datasets Description/HTML_Bro_log_2 HTTP/1.1 STATUS=301 BYTES=618 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5526456832885742,0.6156849563121796,4.715269565582275,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
144,"GET /Datasets Description/HTML_Bro_log_2/ HTTP/1.1 STATUS=200 BYTES=809 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.587409496307373,0.6156849563121796,4.65501070022583,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
145,"GET /Datasets Description/HTML_Bro_log_3 HTTP/1.1 STATUS=301 BYTES=618 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5589202642440796,0.6156849563121796,4.726919651031494,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
146,"GET /Datasets Description/HTML_Bro_log_3/ HTTP/1.1 STATUS=200 BYTES=800 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5996915102005005,0.6156849563121796,4.572852611541748,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
147,"GET /Datasets Description/Network/dhcp.html HTTP/1.1 STATUS=200 BYTES=1438 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5627275109291077,0.6156849563121796,4.747220516204834,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
148,"GET /Datasets Description/Network/dns.html HTTP/1.1 STATUS=200 BYTES=1543 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5852885246276855,0.6156849563121796,4.5458083152771,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
149,"GET /Datasets Description/Network/files.html HTTP/1.1 STATUS=200 BYTES=1532 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5874626040458679,0.6156849563121796,4.592945098876953,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
150,"GET /Datasets Description/Network/ftp.html HTTP/1.1 STATUS=200 BYTES=1507 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5749848484992981,0.6156849563121796,4.528702259063721,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
151,"GET /Datasets Description/Network/http.html HTTP/1.1 STATUS=200 BYTES=1709 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5771527290344238,0.6156849563121796,4.555498600006104,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
152,"GET /Datasets Description/Network/notice.html HTTP/1.1 STATUS=200 BYTES=1627 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5626012682914734,0.6156849563121796,4.653854846954346,5.838057994842529,1,unknown,low_confidence,ood_benign,doc_like_page,,,,
153,"GET /Datasets Description/Network/signatures.html HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.3797647655010223,0.6156849563121796,4.305668830871582,2.573125225305557,1,unknown,low_confidence+far_from_centroid,ood_benign,doc_like_page,,,,
