row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason
10,"GET / HTTP/1.1 STATUS=200 BYTES=13141 UA=""awesome_bot""",benign,0.7324956059455872,0.6156849563121796,2.4882006645202637,5.838057994842529,0,benign,accepted
11,"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=32315 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6042197942733765,0.6156849563121796,4.49748420715332,5.838057994842529,1,unknown,low_confidence
12,"GET / HTTP/1.1 STATUS=200 BYTES=13142 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6880754828453064,0.6156849563121796,4.1968607902526855,5.838057994842529,0,benign,accepted
13,"GET /Datasets Description/Network/weird.html HTTP/1.1 STATUS=200 BYTES=1601 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6346519589424133,0.6156849563121796,4.445757865905762,5.838057994842529,0,benign,accepted
14,"GET /Datasets Description/HTML_Bro_log_2/?C=M;O=D HTTP/1.1 STATUS=200 BYTES=788 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6282030940055847,0.6156849563121796,4.378544330596924,5.838057994842529,0,benign,accepted
15,"GET /Datasets Description/Network/notice.html HTTP/1.1 STATUS=200 BYTES=1606 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6329067945480347,0.6156849563121796,4.430958271026611,5.838057994842529,0,benign,accepted
16,"GET /self.logs/access.log.2019-04-26.gz HTTP/1.1 STATUS=200 BYTES=23077 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6078473329544067,0.6156849563121796,4.429687023162842,5.838057994842529,1,unknown,low_confidence
17,"GET /self.logs/access.log.2019-11-22.gz HTTP/1.1 STATUS=200 BYTES=24264 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.603547215461731,0.6156849563121796,4.458496570587158,5.838057994842529,1,unknown,low_confidence
18,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",benign,0.544373631477356,0.6156849563121796,4.681467533111572,5.838057994842529,1,unknown,low_confidence
19,"GET /self.logs/error.log.2017-10-18.gz HTTP/1.1 STATUS=200 BYTES=2797 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5913388133049011,0.6156849563121796,4.26134729385376,5.838057994842529,1,unknown,low_confidence
20,"GET /self.logs/error.log.2020-05-18.gz HTTP/1.1 STATUS=200 BYTES=918 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6224812269210815,0.6156849563121796,4.392942428588867,5.838057994842529,0,benign,accepted
21,"GET /self.logs/access.log.2020-01-14.gz HTTP/1.1 STATUS=200 BYTES=17693 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6292792558670044,0.6156849563121796,4.3112664222717285,5.838057994842529,0,benign,accepted
22,"GET /Datasets Description/Network/tunnel.html HTTP/1.1 STATUS=200 BYTES=1426 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5893389582633972,0.6156849563121796,4.543121337890625,5.838057994842529,1,unknown,low_confidence
23,"GET /self.logs/error.log.2020-06-20 HTTP/1.1 STATUS=200 BYTES=307 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6245690584182739,0.6156849563121796,4.321333408355713,5.838057994842529,0,benign,accepted
24,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence
25,"GET /self.logs/access.log.2021-03-10.gz HTTP/1.1 STATUS=200 BYTES=29938 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5691231489181519,0.6156849563121796,4.550393581390381,5.838057994842529,1,unknown,low_confidence
26,"GET /self.logs/error.log.2017-02-17.gz HTTP/1.1 STATUS=200 BYTES=874 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6051121950149536,0.6156849563121796,4.315223217010498,5.838057994842529,1,unknown,low_confidence
27,"GET /self.logs/error.log.2020-11-21 HTTP/1.1 STATUS=200 BYTES=307 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.617954432964325,0.6156849563121796,4.404147624969482,5.838057994842529,0,benign,accepted
28,"GET /self.logs/access.log.2018-05-24.gz HTTP/1.1 STATUS=200 BYTES=18756 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6677075624465942,0.6156849563121796,4.1749372482299805,5.838057994842529,0,benign,accepted
29,"GET /self.logs/error.log.2020-06-30.gz HTTP/1.1 STATUS=200 BYTES=2184 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6343026757240295,0.6156849563121796,4.1767473220825195,5.838057994842529,0,benign,accepted
30,"GET /self.logs/access.log.2021-03-19.gz HTTP/1.1 STATUS=200 BYTES=12829 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6160054206848145,0.6156849563121796,4.4380388259887695,5.838057994842529,0,benign,accepted
31,"GET /self.logs/access.log.2020-05-15.gz HTTP/1.1 STATUS=200 BYTES=9620 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6120381951332092,0.6156849563121796,4.544783592224121,5.838057994842529,1,unknown,low_confidence
32,"GET /self.logs/error.log.2019-04-29.gz HTTP/1.1 STATUS=200 BYTES=15477 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6210220456123352,0.6156849563121796,4.234014987945557,5.838057994842529,0,benign,accepted
33,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5172491669654846,0.6156849563121796,4.747979164123535,5.838057994842529,1,unknown,low_confidence
34,"GET /Datasets Description/Network/http.html HTTP/1.1 STATUS=200 BYTES=1709 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5869958996772766,0.6156849563121796,4.502138614654541,5.838057994842529,1,unknown,low_confidence
35,"GET /self.logs/access.log.2020-10-26.gz HTTP/1.1 STATUS=200 BYTES=12128 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.605420708656311,0.6156849563121796,4.662591457366943,5.838057994842529,1,unknown,low_confidence
36,"GET /self.logs/error.log.2017-10-17.gz HTTP/1.1 STATUS=200 BYTES=4081 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.613620400428772,0.6156849563121796,4.200202465057373,5.838057994842529,1,unknown,low_confidence
37,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Mozilla/5.0 (Linux;u;Android 4.2.2;zh-cn;) AppleWebKit/534.46 (KHTML,like Gecko) Version/5.1 Mobile Safari/10600.6.3 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.646955668926239,0.6156849563121796,4.817415237426758,5.838057994842529,0,benign,accepted
38,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.638306736946106,0.6156849563121796,4.402306079864502,5.838057994842529,0,benign,accepted
39,"GET /GitHub-Mark.png HTTP/1.1 STATUS=200 BYTES=7519 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.4489602744579315,0.6156849563121796,5.829659461975098,5.838057994842529,1,unknown,low_confidence
40,"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27879 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.42216426134109497,0.6156849563121796,4.11607027053833,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
41,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=291 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.5658372044563293,0.6156849563121796,3.312791109085083,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
42,"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27879 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.5237101912498474,0.6156849563121796,5.756431579589844,5.838057994842529,1,unknown,low_confidence
43,"GET /GitHub-Mark.png HTTP/1.1 STATUS=200 BYTES=7519 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.554422914981842,0.6156849563121796,5.74737548828125,5.838057994842529,1,unknown,low_confidence
44,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=291 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.4758346974849701,0.6156849563121796,3.61116099357605,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
45,"GET /self.logs/error.log.2020-03-23 HTTP/1.1 STATUS=200 BYTES=307 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5986846685409546,0.6156849563121796,4.529628276824951,5.838057994842529,1,unknown,low_confidence
46,"GET /self.logs/access.log.2017-11-05.gz HTTP/1.1 STATUS=200 BYTES=26646 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6158373951911926,0.6156849563121796,4.512696743011475,5.838057994842529,0,benign,accepted
47,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5807297229766846,0.6156849563121796,4.273015022277832,5.838057994842529,1,unknown,low_confidence
48,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5482538342475891,0.6156849563121796,4.606566905975342,5.838057994842529,1,unknown,low_confidence
49,"GET /   HTTP/1.1 STATUS=301 BYTES=427 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5255016684532166,0.6156849563121796,4.558024883270264,5.838057994842529,1,unknown,low_confidence
50,"GET /Â Â HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.3997843265533447,0.6156849563121796,4.292694568634033,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
51,"GET /honeypot//""http://amunhoney.sourceforge.net//"" HTTP/1.1 STATUS=404 BYTES=250 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.4481376111507416,0.6156849563121796,3.8498740196228027,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
52,"GET /honeypot//""http://glastopf.org//"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.4160400927066803,0.6156849563121796,4.114253044128418,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
53,"GET /honeypot//""http://www.maxmind.com/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.47836971282958984,0.6156849563121796,3.76613712310791,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
54,"GET /honeypot//""https://twitter.com/sooshie/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.43006062507629395,0.6156849563121796,3.99867582321167,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
55,"GET /honeypot//""https://twitter.com/theroxyd/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.43698182702064514,0.6156849563121796,3.9608874320983887,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
56,"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=32315 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5464381575584412,0.6156849563121796,4.652975082397461,5.838057994842529,1,unknown,low_confidence
57,"GET /  HTTP/1.1 STATUS=404 BYTES=250 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.4094662368297577,0.6156849563121796,5.331332683563232,5.838057994842529,1,unknown,low_confidence
58,"GET / HTTP/1.1 STATUS=200 BYTES=13142 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.6379814147949219,0.6156849563121796,4.168132305145264,5.838057994842529,0,benign,accepted
59,"GET /self.logs/access.log.2020-06-02.gz HTTP/1.1 STATUS=200 BYTES=19139 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6708008050918579,0.6156849563121796,4.182907581329346,5.838057994842529,0,benign,accepted
60,"GET /self.logs/access.log.2018-05-07.gz HTTP/1.1 STATUS=200 BYTES=20746 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6385037302970886,0.6156849563121796,4.2837114334106445,5.838057994842529,0,benign,accepted
61,"GET /self.logs/access.log.2017-01-18.gz HTTP/1.1 STATUS=200 BYTES=15324 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5981535911560059,0.6156849563121796,4.486260890960693,5.838057994842529,1,unknown,low_confidence
62,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15""",command_exec,0.47259455919265747,0.6156849563121796,3.5725560188293457,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
63,"GET /GitHub-Mark.png HTTP/1.1 STATUS=200 BYTES=7533 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15""",benign,0.6121730804443359,0.6156849563121796,5.351927280426025,5.838057994842529,1,unknown,low_confidence
64,"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27893 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15""",benign,0.5934670567512512,0.6156849563121796,5.24959659576416,5.838057994842529,1,unknown,low_confidence
65,"GET /bootstrap/img/favicon.ico HTTP/1.1 STATUS=200 BYTES=713 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15""",benign,0.5963469743728638,0.6156849563121796,5.469422817230225,5.838057994842529,1,unknown,low_confidence
66,"GET /self.logs/access.log.2020-11-20.gz HTTP/1.1 STATUS=200 BYTES=12397 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6270796656608582,0.6156849563121796,4.369383335113525,5.838057994842529,0,benign,accepted
67,"GET /self.logs/error.log.2020-10-01 HTTP/1.1 STATUS=200 BYTES=307 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6157678365707397,0.6156849563121796,4.465438365936279,5.838057994842529,0,benign,accepted
68,"GET /self.logs/access.log.2021-06-17.gz HTTP/1.1 STATUS=200 BYTES=28447 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6413489580154419,0.6156849563121796,4.216182231903076,5.838057994842529,0,benign,accepted
69,"GET /self.logs/error.log.2019-05-14.gz HTTP/1.1 STATUS=200 BYTES=5399 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5990049839019775,0.6156849563121796,4.26298189163208,5.838057994842529,1,unknown,low_confidence
70,"GET /self.logs/access.log.2020-12-22.gz HTTP/1.1 STATUS=200 BYTES=18739 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6444327235221863,0.6156849563121796,4.352069854736328,5.838057994842529,0,benign,accepted
71,"GET /self.logs/error.log.2021-06-17.gz HTTP/1.1 STATUS=200 BYTES=3777 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6031454205513,0.6156849563121796,4.292032718658447,5.838057994842529,1,unknown,low_confidence
72,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence
73,"GET / HTTP/1.1 STATUS=200 BYTES=13186 UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",benign,0.6809791922569275,0.6156849563121796,4.955205917358398,5.838057994842529,0,benign,accepted
74,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
75,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
76,"GET /self.logs/access.log.2019-12-29.gz HTTP/1.1 STATUS=200 BYTES=19343 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6273572444915771,0.6156849563121796,4.193718433380127,5.838057994842529,0,benign,accepted
77,"GET /self.logs/error.log.2020-11-26.gz HTTP/1.1 STATUS=200 BYTES=738 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5863030552864075,0.6156849563121796,4.614978790283203,5.838057994842529,1,unknown,low_confidence
78,"GET /self.logs/error.log.2017-07-14.gz HTTP/1.1 STATUS=200 BYTES=985 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6333609223365784,0.6156849563121796,4.118643760681152,5.838057994842529,0,benign,accepted
79,"GET /self.logs/access.log.2018-03-08.gz HTTP/1.1 STATUS=200 BYTES=40489 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6089955568313599,0.6156849563121796,4.3436279296875,5.838057994842529,1,unknown,low_confidence
80,"GET /self.logs/access.log.2020-01-12.gz HTTP/1.1 STATUS=200 BYTES=18818 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6520909667015076,0.6156849563121796,4.424966812133789,5.838057994842529,0,benign,accepted
81,"GET /self.logs/access.log.2019-01-08.gz HTTP/1.1 STATUS=200 BYTES=24652 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6285028457641602,0.6156849563121796,4.300262928009033,5.838057994842529,0,benign,accepted
82,"GET /self.logs/error.log.2017-07-10.gz HTTP/1.1 STATUS=200 BYTES=690 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6105915307998657,0.6156849563121796,4.319528579711914,5.838057994842529,1,unknown,low_confidence
83,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5610436797142029,0.6156849563121796,4.541712760925293,5.838057994842529,1,unknown,low_confidence
84,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5272201895713806,0.6156849563121796,4.872287273406982,5.838057994842529,1,unknown,low_confidence
85,"GET / HTTP/1.1 STATUS=301 BYTES=475 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5142272114753723,0.6156849563121796,4.693424701690674,5.838057994842529,1,unknown,low_confidence
86,"GET / HTTP/1.1 STATUS=200 BYTES=13184 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.6048792600631714,0.6156849563121796,4.493459224700928,5.838057994842529,1,unknown,low_confidence
87,"GET /self.logs/error.log.2019-12-18.gz HTTP/1.1 STATUS=200 BYTES=924 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5985216498374939,0.6156849563121796,4.39804220199585,5.838057994842529,1,unknown,low_confidence
88,"GET / HTTP/1.1 STATUS=200 BYTES=13147 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5760188698768616,0.6156849563121796,3.961270809173584,5.838057994842529,1,unknown,low_confidence
89,"GET /self.logs/access.log.2020-02-18.gz HTTP/1.1 STATUS=200 BYTES=19568 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6490284204483032,0.6156849563121796,4.265606880187988,5.838057994842529,0,benign,accepted
90,"GET /self.logs/access.log.2018-06-30.gz HTTP/1.1 STATUS=200 BYTES=21100 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.638354480266571,0.6156849563121796,4.1536126136779785,5.838057994842529,0,benign,accepted
91,"GET /self.logs/access.log.2017-10-01.gz HTTP/1.1 STATUS=200 BYTES=24944 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.573316216468811,0.6156849563121796,4.533150672912598,5.838057994842529,1,unknown,low_confidence
