row_idx,text,pred_label,max_prob,prob_threshold,dist_to_pred_centroid,class_distance_threshold,is_unknown,final_label,reject_reason
18,"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27879 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.42216426134109497,0.6156849563121796,4.11607027053833,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
19,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=291 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.5658372044563293,0.6156849563121796,3.312791109085083,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
20,"GET /twitter-icon.png HTTP/1.1 STATUS=200 BYTES=27879 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.5237101912498474,0.6156849563121796,5.756431579589844,5.838057994842529,1,unknown,low_confidence
21,"GET /GitHub-Mark.png HTTP/1.1 STATUS=200 BYTES=7519 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",benign,0.554422914981842,0.6156849563121796,5.74737548828125,5.838057994842529,1,unknown,low_confidence
22,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=291 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)""",command_exec,0.4758346974849701,0.6156849563121796,3.61116099357605,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
23,"GET /self.logs/error.log.2020-03-23 HTTP/1.1 STATUS=200 BYTES=307 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5986846685409546,0.6156849563121796,4.529628276824951,5.838057994842529,1,unknown,low_confidence
24,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5807297229766846,0.6156849563121796,4.273015022277832,5.838057994842529,1,unknown,low_confidence
25,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5482538342475891,0.6156849563121796,4.606566905975342,5.838057994842529,1,unknown,low_confidence
26,"GET /   HTTP/1.1 STATUS=301 BYTES=427 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5255016684532166,0.6156849563121796,4.558024883270264,5.838057994842529,1,unknown,low_confidence
27,"GET /Â Â HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.3997843265533447,0.6156849563121796,4.292694568634033,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
28,"GET /honeypot//""http://amunhoney.sourceforge.net//"" HTTP/1.1 STATUS=404 BYTES=250 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.4481376111507416,0.6156849563121796,3.8498740196228027,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
29,"GET /honeypot//""http://glastopf.org//"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.4160400927066803,0.6156849563121796,4.114253044128418,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
30,"GET /honeypot//""http://www.maxmind.com/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.47836971282958984,0.6156849563121796,3.76613712310791,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
31,"GET /honeypot//""https://twitter.com/sooshie/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.43006062507629395,0.6156849563121796,3.99867582321167,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
32,"GET /honeypot//""https://twitter.com/theroxyd/"" HTTP/1.1 STATUS=404 BYTES=284 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",command_exec,0.43698182702064514,0.6156849563121796,3.9608874320983887,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
33,"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=32315 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.5464381575584412,0.6156849563121796,4.652975082397461,5.838057994842529,1,unknown,low_confidence
34,"GET /  HTTP/1.1 STATUS=404 BYTES=250 UA=""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)""",benign,0.4094662368297577,0.6156849563121796,5.331332683563232,5.838057994842529,1,unknown,low_confidence
35,"GET /self.logs/access.log.2017-01-18.gz HTTP/1.1 STATUS=200 BYTES=15324 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5981535911560059,0.6156849563121796,4.486260890960693,5.838057994842529,1,unknown,low_confidence
36,"GET /self.logs/error.log.2019-05-14.gz HTTP/1.1 STATUS=200 BYTES=5399 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5990049839019775,0.6156849563121796,4.26298189163208,5.838057994842529,1,unknown,low_confidence
37,"GET /self.logs/error.log.2021-06-17.gz HTTP/1.1 STATUS=200 BYTES=3777 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6031454205513,0.6156849563121796,4.292032718658447,5.838057994842529,1,unknown,low_confidence
38,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence
39,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
40,"GET /css/style.css HTTP/1.1 STATUS=404 BYTES=328 REF=""http://www.secrepo.com/"" UA=""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.6081756353378296,0.6156849563121796,2.725539207458496,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
41,"GET /self.logs/error.log.2020-11-26.gz HTTP/1.1 STATUS=200 BYTES=738 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5863030552864075,0.6156849563121796,4.614978790283203,5.838057994842529,1,unknown,low_confidence
42,"GET /self.logs/access.log.2018-03-08.gz HTTP/1.1 STATUS=200 BYTES=40489 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6089955568313599,0.6156849563121796,4.3436279296875,5.838057994842529,1,unknown,low_confidence
43,"GET /self.logs/error.log.2017-07-10.gz HTTP/1.1 STATUS=200 BYTES=690 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6105915307998657,0.6156849563121796,4.319528579711914,5.838057994842529,1,unknown,low_confidence
44,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5610436797142029,0.6156849563121796,4.541712760925293,5.838057994842529,1,unknown,low_confidence
45,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5272201895713806,0.6156849563121796,4.872287273406982,5.838057994842529,1,unknown,low_confidence
46,"GET / HTTP/1.1 STATUS=301 BYTES=475 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5142272114753723,0.6156849563121796,4.693424701690674,5.838057994842529,1,unknown,low_confidence
47,"GET / HTTP/1.1 STATUS=200 BYTES=13184 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.6048792600631714,0.6156849563121796,4.493459224700928,5.838057994842529,1,unknown,low_confidence
48,"GET /self.logs/error.log.2019-12-18.gz HTTP/1.1 STATUS=200 BYTES=924 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5985216498374939,0.6156849563121796,4.39804220199585,5.838057994842529,1,unknown,low_confidence
49,"GET / HTTP/1.1 STATUS=200 BYTES=13147 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5760188698768616,0.6156849563121796,3.961270809173584,5.838057994842529,1,unknown,low_confidence
50,"GET /self.logs/access.log.2017-10-01.gz HTTP/1.1 STATUS=200 BYTES=24944 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.573316216468811,0.6156849563121796,4.533150672912598,5.838057994842529,1,unknown,low_confidence
51,"GET /self.logs/error.log.2020-02-13.gz HTTP/1.1 STATUS=200 BYTES=835 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6031134128570557,0.6156849563121796,4.396725177764893,5.838057994842529,1,unknown,low_confidence
52,"GET /self.logs/error.log.2018-03-17.gz HTTP/1.1 STATUS=200 BYTES=4729 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.5989446640014648,0.6156849563121796,4.398417949676514,5.838057994842529,1,unknown,low_confidence
53,"GET /self.logs/access.log.2018-02-08.gz HTTP/1.1 STATUS=200 BYTES=21825 UA=""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)""",benign,0.6094760894775391,0.6156849563121796,4.351244926452637,5.838057994842529,1,unknown,low_confidence
54,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898143768310547,5.838057994842529,1,unknown,low_confidence
55,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5528146028518677,0.6156849563121796,4.467917442321777,5.838057994842529,1,unknown,low_confidence
56,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5172491669654846,0.6156849563121796,4.747979164123535,5.838057994842529,1,unknown,low_confidence
57,"GET /self.logs/access.log.2017-03-14.gz HTTP/1.1 STATUS=301 BYTES=543 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.4919740855693817,0.6156849563121796,4.841362953186035,5.838057994842529,1,unknown,low_confidence
58,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5172491669654846,0.6156849563121796,4.747979164123535,5.838057994842529,1,unknown,low_confidence
59,"GET /self.logs/access.log.2021-09-30.gz HTTP/1.1 STATUS=200 BYTES=71421 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.5350556373596191,0.6156849563121796,4.662359237670898,5.838057994842529,1,unknown,low_confidence
60,"GET / HTTP/1.1 STATUS=200 BYTES=13186 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.602058470249176,0.6156849563121796,4.344025135040283,5.838057994842529,1,unknown,low_confidence
61,"GET /self.logs/access.log.2017-09-15.gz HTTP/1.1 STATUS=200 BYTES=18802 UA=""Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)""",benign,0.59096759557724,0.6156849563121796,4.34130334854126,5.838057994842529,1,unknown,low_confidence
62,"GET / HTTP/1.1 STATUS=200 BYTES=13149 UA=""Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)""",benign,0.5785744190216064,0.6156849563121796,3.898144245147705,5.838057994842529,1,unknown,low_confidence
63,"GET /favicon.ico HTTP/1.1 STATUS=200 BYTES=347 REF=""http://secrepo.com/favicon.ico"" UA=""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36""",benign,0.5847510099411011,0.6156849563121796,5.4023332595825195,5.838057994842529,1,unknown,low_confidence
64,"GET /favicon.ico HTTP/1.1 STATUS=200 BYTES=347 REF=""http://secrepo.com/favicon.ico"" UA=""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36""",benign,0.5847510695457458,0.6156849563121796,5.402332782745361,5.838057994842529,1,unknown,low_confidence
65,"GET /ads.txt HTTP/1.1 STATUS=404 BYTES=328 UA=""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)""",command_exec,0.47614407539367676,0.6156849563121796,3.847050428390503,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
66,"GET /robots.txt HTTP/1.1 STATUS=301 BYTES=495 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5610436797142029,0.6156849563121796,4.541712760925293,5.838057994842529,1,unknown,low_confidence
67,"GET /robots.txt HTTP/1.1 STATUS=200 BYTES=377 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5272201895713806,0.6156849563121796,4.872287273406982,5.838057994842529,1,unknown,low_confidence
68,"GET /sitemap.xml HTTP/1.1 STATUS=301 BYTES=496 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5551826357841492,0.6156849563121796,4.558173179626465,5.838057994842529,1,unknown,low_confidence
69,"GET /sitemap.xml HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.41081520915031433,0.6156849563121796,4.153314590454102,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
70,"GET /sitemap.xml HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.41081520915031433,0.6156849563121796,4.153314590454102,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
71,"GET / HTTP/1.1 STATUS=200 BYTES=13186 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.607498049736023,0.6156849563121796,4.455685615539551,5.838057994842529,1,unknown,low_confidence
72,"GET /Datasets Description/HTML_Bro_log_1 HTTP/1.1 STATUS=301 BYTES=619 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5748025178909302,0.6156849563121796,4.4414896965026855,5.838057994842529,1,unknown,low_confidence
73,"GET /Datasets Description/HTML_Bro_log_1/ HTTP/1.1 STATUS=200 BYTES=811 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.6033394932746887,0.6156849563121796,4.541800498962402,5.838057994842529,1,unknown,low_confidence
74,"GET /Datasets Description/HTML_Bro_log_2 HTTP/1.1 STATUS=301 BYTES=618 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5526456832885742,0.6156849563121796,4.715269565582275,5.838057994842529,1,unknown,low_confidence
75,"GET /Datasets Description/HTML_Bro_log_2/ HTTP/1.1 STATUS=200 BYTES=809 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.587409496307373,0.6156849563121796,4.65501070022583,5.838057994842529,1,unknown,low_confidence
76,"GET /Datasets Description/HTML_Bro_log_3 HTTP/1.1 STATUS=301 BYTES=618 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5589202642440796,0.6156849563121796,4.726919651031494,5.838057994842529,1,unknown,low_confidence
77,"GET /Datasets Description/HTML_Bro_log_3/ HTTP/1.1 STATUS=200 BYTES=800 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5996915102005005,0.6156849563121796,4.572852611541748,5.838057994842529,1,unknown,low_confidence
78,"GET /Datasets Description/Network/dhcp.html HTTP/1.1 STATUS=200 BYTES=1438 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5627275109291077,0.6156849563121796,4.747220516204834,5.838057994842529,1,unknown,low_confidence
79,"GET /Datasets Description/Network/dns.html HTTP/1.1 STATUS=200 BYTES=1543 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5852885246276855,0.6156849563121796,4.5458083152771,5.838057994842529,1,unknown,low_confidence
80,"GET /Datasets Description/Network/files.html HTTP/1.1 STATUS=200 BYTES=1532 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5874626040458679,0.6156849563121796,4.592945098876953,5.838057994842529,1,unknown,low_confidence
81,"GET /Datasets Description/Network/ftp.html HTTP/1.1 STATUS=200 BYTES=1507 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5749848484992981,0.6156849563121796,4.528702259063721,5.838057994842529,1,unknown,low_confidence
82,"GET /Datasets Description/Network/http.html HTTP/1.1 STATUS=200 BYTES=1709 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5771527290344238,0.6156849563121796,4.5554986000061035,5.838057994842529,1,unknown,low_confidence
83,"GET /Datasets Description/Network/notice.html HTTP/1.1 STATUS=200 BYTES=1627 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5626012682914734,0.6156849563121796,4.653854846954346,5.838057994842529,1,unknown,low_confidence
84,"GET /Datasets Description/Network/signatures.html HTTP/1.1 STATUS=404 BYTES=305 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.37976476550102234,0.6156849563121796,4.305668830871582,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
85,"GET /Datasets Description/Network/smtp.html HTTP/1.1 STATUS=200 BYTES=1614 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5814106464385986,0.6156849563121796,4.56974983215332,5.838057994842529,1,unknown,low_confidence
86,"GET /Datasets Description/Network/ssh.html HTTP/1.1 STATUS=200 BYTES=1368 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5597690343856812,0.6156849563121796,4.729721546173096,5.838057994842529,1,unknown,low_confidence
87,"GET /Datasets Description/Network/ssl.html HTTP/1.1 STATUS=200 BYTES=1585 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5842616558074951,0.6156849563121796,4.495325088500977,5.838057994842529,1,unknown,low_confidence
88,"GET /Datasets Description/Network/tunnel.html HTTP/1.1 STATUS=200 BYTES=1470 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5640890598297119,0.6156849563121796,4.6490397453308105,5.838057994842529,1,unknown,low_confidence
89,"GET /Datasets Description/Network/weird.html HTTP/1.1 STATUS=200 BYTES=1645 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5735377669334412,0.6156849563121796,4.637739181518555,5.838057994842529,1,unknown,low_confidence
90,"GET /Datasets Description/PE_malware/OPCleaver.html HTTP/1.1 STATUS=200 BYTES=1458 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5583175420761108,0.6156849563121796,4.661631107330322,5.838057994842529,1,unknown,low_confidence
91,"GET /Datasets Description/PE_malware/VirusShare.html HTTP/1.1 STATUS=200 BYTES=1628 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5566799640655518,0.6156849563121796,4.8657026290893555,5.838057994842529,1,unknown,low_confidence
92,"GET /Datasets Description/PE_malware/Zeus.html HTTP/1.1 STATUS=200 BYTES=1698 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5716680884361267,0.6156849563121796,4.606814384460449,5.838057994842529,1,unknown,low_confidence
93,"GET /data HTTP/1.1 STATUS=404 BYTES=328 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",command_exec,0.4902360737323761,0.6156849563121796,3.8501033782958984,2.5731252253055574,1,unknown,low_confidence+far_from_centroid
94,"GET /self.logs/ HTTP/1.1 STATUS=200 BYTES=32375 UA=""Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)""",benign,0.5115651488304138,0.6156849563121796,4.9238691329956055,5.838057994842529,1,unknown,low_confidence
